plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,measurment,season,LAI_FILE,LAI,DATE,TIME,Days_after_planting
6,2,U15-606207,24,Checks,1,Late,6_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-006B,4.215,7/28/2022,7:19:17,38
6,2,U15-606207,24,Checks,1,Late,6_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-006A,3.998,8/8/2022,7:58:11,49
6,2,U15-606207,24,Checks,1,Late,6_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-006B,4.013,8/8/2022,7:58:43,49
6,2,U15-606207,24,Checks,1,Late,6_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-006A,5.615,8/16/2022,7:35:11,57
6,2,U15-606207,24,Checks,1,Late,6_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-006B,5.522,8/16/2022,7:35:45,57
6,2,U15-606207,24,Checks,1,Late,6_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-006A,6.415,8/30/2022,17:56:35,71
6,2,U15-606207,24,Checks,1,Late,6_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-006B,5.965,8/30/2022,17:56:56,71
7,3,CR17-3701,16,Rainey,1,Late,7_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-007A,2.625,7/19/2022,7:46:32,29
7,3,CR17-3701,16,Rainey,1,Late,7_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-007B,2.563,7/19/2022,7:47:13,29
7,3,CR17-3701,16,Rainey,1,Late,7_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-007A,3.275,7/28/2022,7:19:52,38
7,3,CR17-3701,16,Rainey,1,Late,7_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-007A,4.273,8/8/2022,7:59:16,49
7,3,CR17-3701,16,Rainey,1,Late,7_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-007B,4.031,8/8/2022,7:59:43,49
7,3,CR17-3701,16,Rainey,1,Late,7_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-007A,5.64,8/16/2022,7:36:21,57
7,3,CR17-3701,16,Rainey,1,Late,7_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-007B,5.594,8/16/2022,7:37:08,57
7,3,CR17-3701,16,Rainey,1,Late,7_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-007A,6.945,8/30/2022,17:57:30,71
7,3,CR17-3701,16,Rainey,1,Late,7_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-007B,5.762,8/30/2022,17:57:56,71
8,3,CR16-2874,19,Rainey,1,Late,8_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-008A,1.755,7/19/2022,7:48:05,29
8,3,CR16-2874,19,Rainey,1,Late,8_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-008B,2.028,7/19/2022,7:48:39,29
8,3,CR16-2874,19,Rainey,1,Late,8_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-008A,4.624,7/28/2022,7:20:58,38
8,3,CR16-2874,19,Rainey,1,Late,8_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-008B,4.967,7/28/2022,7:21:31,38
8,3,CR16-2874,19,Rainey,1,Late,8_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-008A,4.25,8/8/2022,8:00:22,49
8,3,CR16-2874,19,Rainey,1,Late,8_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-008B,3.874,8/8/2022,8:01:03,49
8,3,CR16-2874,19,Rainey,1,Late,8_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-008A,5.95,8/16/2022,7:37:52,57
8,3,CR16-2874,19,Rainey,1,Late,8_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-008B,5.966,8/16/2022,7:38:25,57
8,3,CR16-2874,19,Rainey,1,Late,8_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-008A,7.222,8/30/2022,17:58:31,71
8,3,CR16-2874,19,Rainey,1,Late,8_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-008B,6.891,8/30/2022,17:58:57,71
9,3,CR16-0042,15,Rainey,1,Late,9_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-009A,2.149,7/19/2022,7:49:39,29
9,3,CR16-0042,15,Rainey,1,Late,9_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-009B,2.104,7/19/2022,7:50:10,29
9,3,CR16-0042,15,Rainey,1,Late,9_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-009A,3.983,7/28/2022,7:22:33,38
9,3,CR16-0042,15,Rainey,1,Late,9_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-009B,3.579,7/28/2022,7:23:05,38
9,3,CR16-0042,15,Rainey,1,Late,9_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-009A,5.029,8/8/2022,8:01:42,49
9,3,CR16-0042,15,Rainey,1,Late,9_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-009B,4.828,8/8/2022,8:02:16,49
9,3,CR16-0042,15,Rainey,1,Late,9_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-009A,6.134,8/16/2022,7:39:41,57
9,3,CR16-0042,15,Rainey,1,Late,9_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-009B,6.865,8/16/2022,7:40:12,57
9,3,CR16-0042,15,Rainey,1,Late,9_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-009A,5.972,8/30/2022,17:59:44,71
9,3,CR16-0042,15,Rainey,1,Late,9_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-009B,5.681,8/30/2022,18:00:06,71
10,3,CR17-4112,17,Rainey,1,Late,10_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-010A,2.792,7/19/2022,7:51:00,29
10,3,CR17-4112,17,Rainey,1,Late,10_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-010B,3.262,7/19/2022,7:51:31,29
10,3,CR17-4112,17,Rainey,1,Late,10_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-010A,3.801,7/28/2022,7:23:39,38
10,3,CR17-4112,17,Rainey,1,Late,10_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-010B,3.249,7/28/2022,7:24:10,38
10,3,CR17-4112,17,Rainey,1,Late,10_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-010A,3.899,8/8/2022,8:03:17,49
10,3,CR17-4112,17,Rainey,1,Late,10_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-010B,3.822,8/8/2022,8:03:52,49
10,3,CR17-4112,17,Rainey,1,Late,10_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-010A,5.382,8/16/2022,7:40:53,57
10,3,CR17-4112,17,Rainey,1,Late,10_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-010B,5.583,8/16/2022,7:41:30,57
10,3,CR17-4112,17,Rainey,1,Late,10_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-010A,7.311,8/30/2022,18:00:38,71
10,3,CR17-4112,17,Rainey,1,Late,10_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-010B,6.475,8/30/2022,18:01:58,71
11,3,K17-6388,4,Schapaugh,1,Late,11_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-011A,2.96,7/19/2022,7:52:25,29
11,3,K17-6388,4,Schapaugh,1,Late,11_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-011B,3.624,7/19/2022,7:53:02,29
11,3,K17-6388,4,Schapaugh,1,Late,11_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-011A,4.865,7/28/2022,7:24:52,38
11,3,K17-6388,4,Schapaugh,1,Late,11_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-011B,4.36,7/28/2022,7:25:33,38
11,3,K17-6388,4,Schapaugh,1,Late,11_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-011A,4.239,8/8/2022,8:04:21,49
11,3,K17-6388,4,Schapaugh,1,Late,11_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-011B,4.313,8/8/2022,8:04:52,49
11,3,K17-6388,4,Schapaugh,1,Late,11_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-011A,6.455,8/16/2022,7:41:54,57
11,3,K17-6388,4,Schapaugh,1,Late,11_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-011B,6.594,8/16/2022,7:42:35,57
11,3,K17-6388,4,Schapaugh,1,Late,11_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-011A,7.305,8/30/2022,18:02:45,71
11,3,K17-6388,4,Schapaugh,1,Late,11_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-011B,7.027,8/30/2022,18:03:31,71
12,3,SA17-19056,6,Scaboo,1,Late,12_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-012A,2.684,7/19/2022,7:53:33,29
12,3,SA17-19056,6,Scaboo,1,Late,12_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-012B,2.642,7/19/2022,7:54:05,29
12,3,SA17-19056,6,Scaboo,1,Late,12_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-012A,3.141,7/28/2022,7:26:11,38
12,3,SA17-19056,6,Scaboo,1,Late,12_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-012B,4.543,7/28/2022,7:26:40,38
12,3,SA17-19056,6,Scaboo,1,Late,12_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-012A,3.577,8/8/2022,8:05:28,49
12,3,SA17-19056,6,Scaboo,1,Late,12_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-012B,3.49,8/8/2022,8:05:58,49
12,3,SA17-19056,6,Scaboo,1,Late,12_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-012A,5.04,8/16/2022,7:43:09,57
12,3,SA17-19056,6,Scaboo,1,Late,12_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-012B,5.064,8/16/2022,7:43:55,57
12,3,SA17-19056,6,Scaboo,1,Late,12_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-012A,5.764,8/30/2022,18:04:11,71
12,3,SA17-19056,6,Scaboo,1,Late,12_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-012B,5.561,8/30/2022,18:04:35,71
13,4,LD11-2170,9,Diers,1,Late,13_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-013A,1.638,7/19/2022,7:54:49,29
13,4,LD11-2170,9,Diers,1,Late,13_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-013B,3.134,7/19/2022,7:55:21,29
13,4,LD11-2170,9,Diers,1,Late,13_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-013A,2.838,7/28/2022,7:27:17,38
13,4,LD11-2170,9,Diers,1,Late,13_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-013B,3.79,7/28/2022,7:28:33,38
13,4,LD11-2170,9,Diers,1,Late,13_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-013B,3.949,8/8/2022,8:07:11,49
13,4,LD11-2170,9,Diers,1,Late,13_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-013A,3.9,8/8/2022,8:06:40,49
13,4,LD11-2170,9,Diers,1,Late,13_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-013A,5.724,8/16/2022,7:44:41,57
13,4,LD11-2170,9,Diers,1,Late,13_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-013B,5.287,8/16/2022,7:45:16,57
13,4,LD11-2170,9,Diers,1,Late,13_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-013A,5.93,8/30/2022,18:05:23,71
13,4,LD11-2170,9,Diers,1,Late,13_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-013B,5.276,8/30/2022,18:05:44,71
14,4,CR16-4386,20,Rainey,1,Late,14_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-014B,3.605,7/19/2022,7:57:56,29
14,4,CR16-4386,20,Rainey,1,Late,14_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-014A,3.911,7/28/2022,7:29:09,38
14,4,CR16-4386,20,Rainey,1,Late,14_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-014B,3.972,7/28/2022,7:29:41,38
14,4,CR16-4386,20,Rainey,1,Late,14_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-014A,4.135,8/8/2022,8:08:13,49
14,4,CR16-4386,20,Rainey,1,Late,14_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-014B,3.752,8/8/2022,8:08:42,49
14,4,CR16-4386,20,Rainey,1,Late,14_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-014A,5.519,8/16/2022,7:46:43,57
14,4,CR16-4386,20,Rainey,1,Late,14_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-014B,5.586,8/16/2022,7:47:19,57
14,4,CR16-4386,20,Rainey,1,Late,14_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-014A,6.446,8/30/2022,18:06:11,71
14,4,CR16-4386,20,Rainey,1,Late,14_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-014B,5.187,8/30/2022,18:06:42,71
15,4,SA18-11280,7,Scaboo,1,Late,15_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-015A,2.163,7/19/2022,7:58:43,29
15,4,SA18-11280,7,Scaboo,1,Late,15_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-015B,2.357,7/19/2022,7:59:24,29
15,4,SA18-11280,7,Scaboo,1,Late,15_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-015A,4.456,7/28/2022,7:30:17,38
15,4,SA18-11280,7,Scaboo,1,Late,15_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-015B,4.711,7/28/2022,7:31:04,38
15,4,SA18-11280,7,Scaboo,1,Late,15_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-015A,3.582,8/8/2022,8:09:22,49
15,4,SA18-11280,7,Scaboo,1,Late,15_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-015B,3.643,8/8/2022,8:09:51,49
15,4,SA18-11280,7,Scaboo,1,Late,15_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-015A,5.419,8/16/2022,7:47:53,57
15,4,SA18-11280,7,Scaboo,1,Late,15_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-015B,5.261,8/16/2022,7:48:22,57
15,4,SA18-11280,7,Scaboo,1,Late,15_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-015A,6.663,8/30/2022,18:07:25,71
15,4,SA18-11280,7,Scaboo,1,Late,15_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-015B,6.109,8/30/2022,18:07:48,71
16,4,U14-910097,25,Checks,1,Late,16_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-016A,1.814,7/19/2022,8:00:03,29
16,4,U14-910097,25,Checks,1,Late,16_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-016B,2.285,7/19/2022,8:00:49,29
16,4,U14-910097,25,Checks,1,Late,16_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-016A,3.088,7/28/2022,7:31:51,38
16,4,U14-910097,25,Checks,1,Late,16_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-016B,4.343,7/28/2022,7:32:19,38
16,4,U14-910097,25,Checks,1,Late,16_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-016A,4.488,8/8/2022,8:10:27,49
16,4,U14-910097,25,Checks,1,Late,16_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-016B,4.35,8/8/2022,8:11:06,49
16,4,U14-910097,25,Checks,1,Late,16_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-016A,6.225,8/16/2022,7:48:51,57
16,4,U14-910097,25,Checks,1,Late,16_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-016B,6.389,8/16/2022,7:49:35,57
16,4,U14-910097,25,Checks,1,Late,16_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-016A,6.493,8/30/2022,18:08:16,71
16,4,U14-910097,25,Checks,1,Late,16_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-016B,6.417,8/30/2022,18:08:40,71
17,4,LD07-3395bf,10,Diers,1,Late,17_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-017A,2.093,7/19/2022,8:02:33,29
17,4,LD07-3395bf,10,Diers,1,Late,17_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-017B,1.521,7/19/2022,8:03:13,29
17,4,LD07-3395bf,10,Diers,1,Late,17_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-017A,3.571,7/28/2022,7:35:03,38
17,4,LD07-3395bf,10,Diers,1,Late,17_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-017A,3.916,8/8/2022,8:11:37,49
17,4,LD07-3395bf,10,Diers,1,Late,17_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-017B,3.828,8/8/2022,8:12:09,49
17,4,LD07-3395bf,10,Diers,1,Late,17_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-017A,5.268,8/16/2022,7:50:17,57
17,4,LD07-3395bf,10,Diers,1,Late,17_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-017B,5.246,8/16/2022,7:51:36,57
17,4,LD07-3395bf,10,Diers,1,Late,17_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-017A,6.198,8/30/2022,18:09:32,71
17,4,LD07-3395bf,10,Diers,1,Late,17_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-017B,5.314,8/30/2022,18:10:00,71
18,4,E18610T,2,Wang,1,Late,18_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-018A,2.154,7/19/2022,8:03:59,29
18,4,E18610T,2,Wang,1,Late,18_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-018B,1.545,7/19/2022,8:04:39,29
18,4,E18610T,2,Wang,1,Late,18_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-018A,2.784,7/28/2022,7:36:01,38
18,4,E18610T,2,Wang,1,Late,18_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-018B,3.247,7/28/2022,7:36:29,38
18,4,E18610T,2,Wang,1,Late,18_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-018A,2.755,8/8/2022,8:13:00,49
18,4,E18610T,2,Wang,1,Late,18_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-018B,2.563,8/8/2022,8:13:44,49
18,4,E18610T,2,Wang,1,Late,18_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-018A,4.028,8/16/2022,7:52:08,57
18,4,E18610T,2,Wang,1,Late,18_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-018B,4.523,8/16/2022,7:52:40,57
18,4,E18610T,2,Wang,1,Late,18_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-018A,4.698,8/30/2022,18:10:33,71
18,4,E18610T,2,Wang,1,Late,18_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-018B,3.768,8/30/2022,18:10:59,71
19,5,LD15-3818,11,Diers,1,Late,19_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-019A,2.972,7/19/2022,8:06:14,29
19,5,LD15-3818,11,Diers,1,Late,19_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-019B,2.477,7/19/2022,8:06:44,29
19,5,LD15-3818,11,Diers,1,Late,19_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-019A,3.797,7/28/2022,7:37:04,38
19,5,LD15-3818,11,Diers,1,Late,19_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-019B,4.006,7/28/2022,7:37:34,38
19,5,LD15-3818,11,Diers,1,Late,19_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-019A,4.678,8/8/2022,8:14:20,49
19,5,LD15-3818,11,Diers,1,Late,19_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-019B,4.546,8/8/2022,8:14:56,49
19,5,LD15-3818,11,Diers,1,Late,19_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-019A,6.253,8/16/2022,7:53:56,57
19,5,LD15-3818,11,Diers,1,Late,19_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-019B,5.311,8/16/2022,7:55:23,57
19,5,LD15-3818,11,Diers,1,Late,19_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-019B,6.026,8/30/2022,18:11:55,71
20,5,LG15-1913-86,22,Singh,1,Late,20_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-020A,2.497,7/19/2022,8:07:25,29
